AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,CityId,CityName,CountryId,ContinentId,Continent,Country,RegionId,Region,VisitModeId,VisitMode,TransactionId,UserId,VisitYear,VisitMonth,Rating,AttractionType,UserId.1,ContinentId.2,RegionId.2,CountryId.2,CityId.1
1424,49,Park,Botanical Garden - Al Rehab,"Main Street, Al Rehab, Egypt",156,Mokopane,22,,,Republic of North Macedonia,20,,,,391,20362,2020,1,5,,446,4,15,109,5100
1425,49,Park,Botanical Garden - Al Rehab,"Main Street, Al Rehab, Egypt",157,Mossel Bay,22,,,Spain,20,,,,392,48488,2020,1,5,,447,4,15,109,4940
1426,56,Market,Flea Market - El Alamein,"Main Street, El Alamein, Egypt",158,Mtunzini,22,,,Belgium,21,,,,393,39504,2020,1,5,,455,5,21,163,426
1427,56,Market,Local Bazaar - El Alamein,"Main Street, El Alamein, Egypt",159,Muizenberg,22,,,France,21,,,,397,34060,2020,1,5,,456,4,15,109,4819
1428,56,Temple,Grand Mosque - El Alamein,"Main Street, El Alamein, Egypt",160,Nelspruit,22,,,Ireland,21,,,,398,6355,2020,1,5,,459,4,16,115,5506
1429,56,Museum,History Museum - El Alamein,"Main Street, El Alamein, Egypt",161,Newcastle,22,,,Monaco,21,,,,403,52542,2020,1,5,,462,4,15,109,1434
1430,73,Temple,Cathedral - Oujda,"Main Street, Oujda, Morocco",162,Newlands,22,,,Netherlands,21,,,,404,58772,2020,1,5,,464,3,12,86,2563
1431,73,Museum,Cultural Heritage Center - Oujda,"Main Street, Oujda, Morocco",163,Noordhoek,22,,,United Kingdom,21,,,,405,58750,2020,1,5,,470,3,12,88,2590
1432,73,Temple,Grand Mosque - Oujda,"Main Street, Oujda, Morocco",164,North Riding,22,,,Yemen,12,,,,409,46971,2020,1,5,,476,3,12,89,2623
1433,73,Beach,Crystal Bay - Oujda,"Main Street, Oujda, Morocco",165,North-West Province,22,,,,,,,,410,17018,2020,1,5,,478,5,19,144,6621
1434,67,Market,Farmers' Market - Chefchaouen,"Main Street, Chefchaouen, Morocco",166,Oudtshoorn,22,,,,,,,,411,73591,2020,1,4,,480,2,8,51,2097
1435,67,Museum,Art Gallery - Chefchaouen,"Main Street, Chefchaouen, Morocco",167,Paarl,22,,,,,,,,414,44572,2019,12,3,,484,5,21,163,8367
1436,67,Museum,Art Gallery - Chefchaouen,"Main Street, Chefchaouen, Morocco",168,Parow,22,,,,,,,,415,73334,2020,1,5,,485,4,15,109,4442
1437,67,Museum,Art Gallery - Chefchaouen,"Main Street, Chefchaouen, Morocco",169,Pietermaritzburg,22,,,,,,,,416,55962,2020,1,1,,488,5,20,150,6759
1438,71,Temple,Sacred Shrine - Merzouga,"Main Street, Merzouga, Morocco",170,Plattekloof,22,,,,,,,,417,21235,2020,1,5,,490,3,14,101,3098
1439,71,Temple,Sacred Shrine - Merzouga,"Main Street, Merzouga, Morocco",171,Plettenberg Bay,22,,,,,,,,421,78327,2020,1,4,,494,4,15,109,5042
1440,71,Park,Wildlife Reserve - Merzouga,"Main Street, Merzouga, Morocco",172,Polokwane,22,,,,,,,,422,85955,2020,1,5,,501,4,15,109,4940
1441,71,Museum,Art Gallery - Merzouga,"Main Street, Merzouga, Morocco",173,Port Edward,22,,,,,,,,423,48535,2020,1,4,,503,4,16,115,5506
1442,75,Museum,Science Museum - Bizerte,"Main Street, Bizerte, Tunisia",174,Port Elizabeth,22,,,,,,,,424,79458,2020,1,5,,511,2,8,51,929
1443,75,Beach,Crystal Bay - Bizerte,"Main Street, Bizerte, Tunisia",175,Pretoria,22,,,,,,,,428,58461,2020,1,4,,512,4,15,109,3915
1444,75,Museum,Art Gallery - Bizerte,"Main Street, Bizerte, Tunisia",176,Pretoria South Africa,22,,,,,,,,429,85351,2020,1,5,,515,3,14,103,3367
1445,75,Park,National Park - Bizerte,"Main Street, Bizerte, Tunisia",177,Pringle Bay,22,,,,,,,,430,87932,2020,1,5,,516,4,15,109,3687
1446,76,Museum,Art Gallery - Carthage,"Main Street, Carthage, Tunisia",178,Queenstown,22,,,,,,,,431,47662,2020,1,5,,517,3,14,101,3098
1447,76,Market,Night Market - Carthage,"Main Street, Carthage, Tunisia",179,Randburg,22,,,,,,,,433,6464,2019,12,4,,518,3,13,91,2649
1448,76,Market,Local Bazaar - Carthage,"Main Street, Carthage, Tunisia",180,Randpark Ridge,22,,,,,,,,436,54547,2019,12,4,,521,4,15,109,3687
1449,76,Temple,Ancient Temple - Carthage,"Main Street, Carthage, Tunisia",181,Richards Bay,22,,,,,,,,439,48254,2020,1,5,,525,4,15,109,535
1450,80,Beach,Crystal Bay - Tunis,"Main Street, Tunis, Tunisia",182,Riebeek-West,22,,,,,,,,442,31313,2019,12,5,,527,4,16,115,390
1451,80,Museum,History Museum - Tunis,"Main Street, Tunis, Tunisia",183,Rondebosch,22,,,,,,,,443,64200,2020,1,5,,528,4,15,109,3687
1452,80,Beach,Sunset Cove - Tunis,"Main Street, Tunis, Tunisia",184,Roodepoort,22,,,,,,,,444,47878,2020,1,5,,542,5,17,125,5911
1453,80,Temple,Sacred Shrine - Tunis,"Main Street, Tunis, Tunisia",185,rosebank,22,,,,,,,,445,76383,2020,1,3,,545,4,16,115,5487
1454,82,Temple,Grand Mosque - Luanda,"Main Street, Luanda, Angola",186,Rumbek,22,,,,,,,,447,69047,2020,1,4,,550,5,19,144,6609
1455,82,Temple,Sacred Shrine - Luanda,"Main Street, Luanda, Angola",187,Salt Rock,22,,,,,,,,448,4704,2020,1,3,,554,5,19,142,6520
1456,82,Beach,Sunset Cove - Luanda,"Main Street, Luanda, Angola",188,Sandton,22,,,,,,,,449,60786,2019,11,4,,565,3,13,93,2770
1457,82,Temple,Grand Mosque - Luanda,"Main Street, Luanda, Angola",189,Sedgefield,22,,,,,,,,450,11567,2019,12,5,,568,1,4,22,136
1458,84,Temple,Cathedral - Gaborone,"Main Street, Gaborone, Botswana",190,Somerset West,22,,,,,,,,452,9721,2020,1,5,,571,4,15,109,535
1459,84,Beach,Sunset Cove - Gaborone,"Main Street, Gaborone, Botswana",191,South Africa,22,,,,,,,,453,81917,2020,1,5,,572,2,8,51,882
1460,84,Temple,Ancient Temple - Gaborone,"Main Street, Gaborone, Botswana",192,Springs,22,,,,,,,,455,74047,2020,1,5,,574,3,14,106,3551
1461,84,Museum,Art Gallery - Gaborone,"Main Street, Gaborone, Botswana",193,Standerton,22,,,,,,,,456,35064,2019,12,3,,577,3,14,107,3577
1462,83,Museum,Science Museum - Botswana,"Main Street, Botswana, Botswana",194,Stanger,22,,,,,,,,457,16210,2019,12,4,,580,5,21,163,8571
1463,83,Museum,Cultural Heritage Center - Botswana,"Main Street, Botswana, Botswana",195,Stellenbosch,22,,,,,,,,458,34475,2020,1,5,,581,4,15,109,5030
1464,83,Park,Wildlife Reserve - Botswana,"Main Street, Botswana, Botswana",196,Stilbaai,22,,,,,,,,461,35014,2019,8,5,,583,5,21,163,743
1465,83,Beach,Sunset Cove - Botswana,"Main Street, Botswana, Botswana",197,Strand,22,,,,,,,,465,32271,2019,12,5,,584,3,11,69,2277
1466,85,Temple,Cathedral - Chintheche,"Main Street, Chintheche, Malawi",198,Sun Valley,22,,,,,,,,466,51045,2020,1,5,,585,5,17,125,5838
1467,85,Beach,Crystal Bay - Chintheche,"Main Street, Chintheche, Malawi",199,Table View,22,,,,,,,,467,61162,2020,1,2,,590,4,15,109,1434
1468,85,Park,Wildlife Reserve - Chintheche,"Main Street, Chintheche, Malawi",200,Tongaat,22,,,,,,,,468,82738,2019,10,5,,594,4,15,109,3915
1469,85,Museum,Cultural Heritage Center - Chintheche,"Main Street, Chintheche, Malawi",201,Tzaneen,22,,,,,,,,469,48073,2020,1,3,,595,5,19,144,6609
1470,87,Museum,Cultural Heritage Center - Mozambique,"Main Street, Mozambique, Mozambique",202,Umdloti,22,,,,,,,,472,31427,2020,1,4,,597,4,15,109,4303
1471,87,Market,Flea Market - Mozambique,"Main Street, Mozambique, Mozambique",203,Umhlanga,22,,,,,,,,473,30811,2020,1,5,,603,4,16,115,5506
1472,87,Beach,Golden Sand Beach - Mozambique,"Main Street, Mozambique, Mozambique",204,Underberg,22,,,,,,,,474,66675,2020,1,5,,620,4,15,109,4756
1473,87,Market,Flea Market - Mozambique,"Main Street, Mozambique, Mozambique",205,Vanderbijlpark,22,,,,,,,,475,44748,2019,12,5,,621,3,12,79,2517
1474,89,Market,Flea Market - Tofinho,"Main Street, Tofinho, Mozambique",206,Vereeniging,22,,,,,,,,478,18295,2020,1,4,,625,4,16,115,5488
1475,89,Temple,Ancient Temple - Tofinho,"Main Street, Tofinho, Mozambique",207,Welkom,22,,,,,,,,479,37703,2020,1,4,,627,3,13,93,2690
1476,89,Museum,Cultural Heritage Center - Tofinho,"Main Street, Tofinho, Mozambique",208,westbrook,22,,,,,,,,480,3850,2020,1,5,,630,4,15,109,4630
1477,89,Park,National Park - Tofinho,"Main Street, Tofinho, Mozambique",209,Western Cape,22,,,,,,,,484,61329,2019,12,5,,633,5,21,158,7195
1478,86,Beach,Paradise Beach - Maputo,"Main Street, Maputo, Mozambique",210,Westville,22,,,,,,,,486,18016,2020,1,5,,636,4,15,109,535
1479,86,Beach,Paradise Beach - Maputo,"Main Street, Maputo, Mozambique",211,White River,22,,,,,,,,487,742,2020,1,5,,637,2,8,51,848
1480,86,Park,National Park - Maputo,"Main Street, Maputo, Mozambique",212,Winston Park,22,,,,,,,,488,71542,2019,12,5,,638,4,15,109,5267
1481,86,Market,Night Market - Maputo,"Main Street, Maputo, Mozambique",213,Ouagadougou,23,,,,,,,,489,57489,2020,1,5,,640,3,13,97,2976
1482,90,Museum,Cultural Heritage Center - Swakopmund,"Main Street, Swakopmund, Namibia",214,Santa Maria,24,,,,,,,,490,22601,2019,12,4,,646,5,21,163,426
1483,90,Market,Farmers' Market - Swakopmund,"Main Street, Swakopmund, Namibia",215,Abidjan,25,,,,,,,,491,87646,2019,4,5,,648,5,21,163,426
1484,90,Beach,Sunset Cove - Swakopmund,"Main Street, Swakopmund, Namibia",216,Accra,26,,,,,,,,492,57409,2019,12,5,,649,4,15,109,4606
1485,90,Market,Local Bazaar - Swakopmund,"Main Street, Swakopmund, Namibia",217,Kumasi,26,,,,,,,,495,75883,2020,1,5,,652,2,8,48,554
1486,91,Museum,Science Museum - Walvis Bay,"Main Street, Walvis Bay, Namibia",218,Abuja,27,,,,,,,,497,35029,2019,12,5,,655,4,15,109,4940
1487,91,Park,Wildlife Reserve - Walvis Bay,"Main Street, Walvis Bay, Namibia",219,Ilorin,27,,,,,,,,498,60491,2020,1,5,,656,3,14,101,3013
1488,91,Museum,Art Gallery - Walvis Bay,"Main Street, Walvis Bay, Namibia",220,Lagos,27,,,,,,,,503,22981,2019,12,5,,657,3,14,103,3342
1489,91,Museum,Art Gallery - Walvis Bay,"Main Street, Walvis Bay, Namibia",221,NIGERIA,27,,,,,,,,504,34788,2019,12,5,,659,3,14,106,3551
1490,92,Market,Flea Market - Windhoek,"Main Street, Windhoek, Namibia",222,Port Harcourt,27,,,,,,,,508,8357,2019,12,4,,664,4,15,109,5267
1491,92,Beach,Crystal Bay - Windhoek,"Main Street, Windhoek, Namibia",223,Dakar,28,,,,,,,,511,25551,2020,1,3,,667,2,8,51,1716
1492,92,Museum,Science Museum - Windhoek,"Main Street, Windhoek, Namibia",224,Saly,28,,,,,,,,514,46084,2019,12,5,,669,2,8,48,554
1493,92,Park,Botanical Garden - Windhoek,"Main Street, Windhoek, Namibia",225,Antigua and Barbuda,29,,,,,,,,515,81818,2019,12,5,,678,3,12,86,2564
1494,137,Market,Night Market - Johannesburg South,"Main Street, Johannesburg South, South Africa",226,Nassau,30,,,,,,,,516,10917,2019,12,5,,679,4,15,109,3849
1495,137,Park,Wildlife Reserve - Johannesburg South,"Main Street, Johannesburg South, South Africa",227,New Providence Island,30,,,,,,,,518,9849,2019,12,5,,683,3,14,101,3098
1496,137,Beach,Crystal Bay - Johannesburg South,"Main Street, Johannesburg South, South Africa",228,Bridgetown,31,,,,,,,,521,30762,2019,12,5,,688,5,19,141,6416
1497,137,Museum,Science Museum - Johannesburg South,"Main Street, Johannesburg South, South Africa",229,Saint Philip Parish,31,,,,,,,,524,33532,2019,12,5,,689,3,14,106,3551
1498,140,Museum,Art Gallery - Kemptonpark,"Main Street, Kemptonpark, South Africa",230,Cayman Island,32,,,,,,,,525,20406,2019,12,5,,690,4,15,109,5399
1499,140,Park,Wildlife Reserve - Kemptonpark,"Main Street, Kemptonpark, South Africa",231,Havana,33,,,,,,,,526,67711,2019,12,5,,691,4,15,109,1623
1500,140,Museum,Cultural Heritage Center - Kemptonpark,"Main Street, Kemptonpark, South Africa",232,Cura«ıao,34,,,,,,,,530,54951,2019,12,5,,694,4,15,109,5045
1501,140,Temple,Cathedral - Kemptonpark,"Main Street, Kemptonpark, South Africa",233,Curacao,34,,,,,,,,532,1258,2019,12,4,,697,3,11,69,2282
1502,97,Park,National Park - Benoni,"Main Street, Benoni, South Africa",234,Willemstad,34,,,,,,,,534,80378,2019,12,5,,698,3,14,103,3380
1503,97,Park,Eco Park - Benoni,"Main Street, Benoni, South Africa",235,Dominican Republic,35,,,,,,,,535,16901,2019,12,5,,706,3,14,101,3226
1504,97,Park,Eco Park - Benoni,"Main Street, Benoni, South Africa",236,Punta Cana,35,,,,,,,,536,27887,2019,12,3,,708,3,14,101,3285
1505,97,Park,Eco Park - Benoni,"Main Street, Benoni, South Africa",237,Santo Domingo,35,,,,,,,,537,26893,2019,12,3,,716,3,14,103,3354
1506,213,Temple,Grand Mosque - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",238,George Town,36,,,,,,,,538,6137,2019,12,5,,718,3,14,101,3106
1507,213,Museum,Art Gallery - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",239,Grand Cayman,36,,,,,,,,541,52293,2019,12,3,,720,4,15,109,1434
1508,213,Park,National Park - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",240,Seven Mile Beach,36,,,,,,,,542,68257,2019,12,4,,724,2,8,51,965
1509,213,Market,Night Market - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",241,Bluefields,37,,,,,,,,543,43688,2019,12,5,,726,4,16,115,5671
1510,214,Market,Farmers' Market - Santa Maria,"Main Street, Santa Maria, Cape Verde",242,Kingston,37,,,,,,,,544,37159,2019,12,3,,727,3,11,69,2282
1511,214,Market,Local Bazaar - Santa Maria,"Main Street, Santa Maria, Cape Verde",243,Carolina,38,,,,,,,,546,13815,2019,12,4,,728,5,21,163,8166
1512,214,Beach,Golden Sand Beach - Santa Maria,"Main Street, Santa Maria, Cape Verde",244,Puerto Rico,38,,,,,,,,549,15747,2019,12,4,,733,4,16,115,390
1513,214,Temple,Grand Mosque - Santa Maria,"Main Street, Santa Maria, Cape Verde",245,Rio Grande,38,,,,,,,,550,83027,2019,12,4,,736,3,14,101,3013
1514,215,Temple,Grand Mosque - Abidjan,"Main Street, Abidjan, Cìte d'Ivoire",246,San Juan,38,,,,,,,,551,61967,2019,12,5,,739,4,15,109,3915
1515,215,Beach,Golden Sand Beach - Abidjan,"Main Street, Abidjan, Cìte d'Ivoire",247,Maho,39,,,,,,,,552,43397,2019,12,4,,740,2,8,48,545
1516,215,Beach,Golden Sand Beach - Abidjan,"Main Street, Abidjan, Cìte d'Ivoire",248,Philipsburg,39,,,,,,,,553,62162,2019,12,3,,741,5,17,123,5782
1517,215,Park,Wildlife Reserve - Abidjan,"Main Street, Abidjan, Cìte d'Ivoire",249,Simpson Bay,39,,,,,,,,554,46106,2019,12,4,,742,5,21,163,1346
1518,217,Market,Night Market - Kumasi,"Main Street, Kumasi, Ghana",250,St Martin / St Maarten,39,,,,,,,,555,67109,2019,12,4,,743,4,15,109,1434
1519,217,Temple,Grand Mosque - Kumasi,"Main Street, Kumasi, Ghana",251,Diego Martin,40,,,,,,,,556,52528,2019,12,5,,745,1,4,22,107
1520,217,Market,Local Bazaar - Kumasi,"Main Street, Kumasi, Ghana",252,Port of Spain,40,,,,,,,,557,22907,2019,12,5,,746,3,14,101,3140
1521,217,Beach,Crystal Bay - Kumasi,"Main Street, Kumasi, Ghana",253,Trinidad,40,,,,,,,,558,37425,2019,12,5,,747,3,13,93,2910
1522,216,Park,National Park - Accra,"Main Street, Accra, Ghana",254,TRINIDAD AND TOBAGO,40,,,,,,,,559,41203,2019,12,5,,748,3,13,91,2648
1523,216,Beach,Crystal Bay - Accra,"Main Street, Accra, Ghana",255,Providenciales,41,,,,,,,,562,20065,2019,12,5,,750,5,17,131,6129
1524,216,Market,Farmers' Market - Accra,"Main Street, Accra, Ghana",256,The Bight Settlement,41,,,,,,,,563,73245,2019,12,5,,752,5,21,163,8051
1525,216,Museum,Cultural Heritage Center - Accra,"Main Street, Accra, Ghana",257,belize,42,,,,,,,,565,73646,2019,12,4,,753,3,14,101,3071
1526,219,Park,Eco Park - Ilorin,"Main Street, Ilorin, NIGERIA",258,Caye Caulker,42,,,,,,,,568,84875,2019,12,4,,759,5,20,155,7020
1527,219,Market,Flea Market - Ilorin,"Main Street, Ilorin, NIGERIA",259,Corozal Town,42,,,,,,,,570,23629,2019,12,4,,761,5,21,163,426
1528,219,Museum,History Museum - Ilorin,"Main Street, Ilorin, NIGERIA",260,San Ignacio,42,,,,,,,,573,30759,2019,12,3,,762,3,11,73,2428
1529,219,Market,Farmers' Market - Ilorin,"Main Street, Ilorin, NIGERIA",261,Arenal Volcano National Park,43,,,,,,,,575,1684,2019,12,4,,766,4,15,109,4940
1530,222,Temple,Cathedral - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",262,Atenas,43,,,,,,,,576,68604,2019,12,5,,767,3,14,103,3354
1531,222,Museum,Science Museum - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",263,Barva,43,,,,,,,,579,58348,2019,12,5,,768,4,15,109,3687
1532,222,Market,Flea Market - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",264,Carmen,43,,,,,,,,580,54465,2019,12,5,,770,3,12,81,2537
1533,222,Museum,Art Gallery - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",265,Gulf of Papagayo,43,,,,,,,,581,75591,2019,12,4,,773,4,15,109,1434
1534,220,Market,Night Market - Lagos,"Main Street, Lagos, NIGERIA",266,Heredia,43,,,,,,,,583,61160,2019,11,4,,775,1,4,22,136
1535,220,Park,Eco Park - Lagos,"Main Street, Lagos, NIGERIA",267,Jaco,43,,,,,,,,587,19406,2019,12,4,,776,2,8,48,383
1536,220,Beach,Crystal Bay - Lagos,"Main Street, Lagos, NIGERIA",268,Liberia,43,,,,,,,,588,69671,2019,12,4,,778,4,15,109,3794
1537,220,Market,Night Market - Lagos,"Main Street, Lagos, NIGERIA",269,Manuel Antonio,43,,,,,,,,591,88159,2019,12,4,,780,5,21,163,9084
1538,224,Park,National Park - Saly,"Main Street, Saly, Senegal",270,Marbella,43,,,,,,,,592,46158,2019,12,5,,781,4,15,109,4151
1539,224,Market,Local Bazaar - Saly,"Main Street, Saly, Senegal",271,Montezuma,43,,,,,,,,594,65716,2019,12,5,,782,2,8,48,402
1540,224,Temple,Ancient Temple - Saly,"Main Street, Saly, Senegal",272,Nosara,43,,,,,,,,598,26929,2019,12,5,,793,2,8,51,858
1541,224,Park,Wildlife Reserve - Saly,"Main Street, Saly, Senegal",273,Platanillo,43,,,,,,,,602,19138,2019,11,5,,799,4,15,109,1434
1542,223,Beach,Paradise Beach - Dakar,"Main Street, Dakar, Senegal",274,Playa Flamingo,43,,,,,,,,604,54930,2019,12,5,,800,5,19,143,6559
1543,223,Market,Local Bazaar - Dakar,"Main Street, Dakar, Senegal",275,Playa Grande,43,,,,,,,,605,22292,2019,12,5,,804,4,15,109,3981
1544,223,Temple,Cathedral - Dakar,"Main Street, Dakar, Senegal",276,Playa Hermosa,43,,,,,,,,608,61847,2019,12,4,,807,4,15,109,1434
1545,223,Temple,Sacred Shrine - Dakar,"Main Street, Dakar, Senegal",277,Playa Samara,43,,,,,,,,611,39638,2019,12,5,,810,5,21,163,743
1546,225,Market,Local Bazaar - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",278,Quepos,43,,,,,,,,612,75270,2019,12,5,,812,2,8,51,1804
1547,225,Park,Botanical Garden - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",279,San Jose,43,,,,,,,,614,81565,2019,12,5,,817,5,21,163,8945
1548,225,Market,Local Bazaar - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",280,Santa Ana,43,,,,,,,,615,1286,2019,11,4,,823,3,14,106,3551
1549,225,Park,Wildlife Reserve - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",281,Santa Elena,43,,,,,,,,617,21885,2019,12,3,,824,5,21,163,9116
1550,227,Market,Night Market - New Providence Island,"Main Street, New Providence Island, Bahamas",282,Santa Teresa,43,,,,,,,,618,59594,2019,12,4,,830,4,15,109,5180
1551,227,Temple,Grand Mosque - New Providence Island,"Main Street, New Providence Island, Bahamas",283,Tamarindo,43,,,,,,,,623,54832,2019,12,5,,835,2,8,48,365
1552,227,Market,Night Market - New Providence Island,"Main Street, New Providence Island, Bahamas",284,Uvita,43,,,,,,,,625,62637,2019,12,4,,839,3,13,94,2932
1553,227,Beach,Crystal Bay - New Providence Island,"Main Street, New Providence Island, Bahamas",285,Antigua,44,,,,,,,,626,66466,2019,12,4,,841,4,15,109,1434
1554,226,Museum,Cultural Heritage Center - Nassau,"Main Street, Nassau, Bahamas",286,El Remate,44,,,,,,,,627,12514,2019,12,5,,842,2,8,51,698
1555,226,Temple,Cathedral - Nassau,"Main Street, Nassau, Bahamas",287,Guatemala,44,,,,,,,,628,26721,2019,12,3,,843,5,21,163,426
1556,226,Park,Eco Park - Nassau,"Main Street, Nassau, Bahamas",288,Guatemala City,44,,,,,,,,629,57888,2019,12,5,,844,5,21,163,8909
1557,226,Temple,Grand Mosque - Nassau,"Main Street, Nassau, Bahamas",289,San Pedro La Laguna,44,,,,,,,,631,59214,2019,12,5,,845,4,15,109,3915
1558,229,Park,Wildlife Reserve - Saint Philip Parish,"Main Street, Saint Philip Parish, Barbados",290,goprohonduras,45,,,,,,,,634,16818,2019,12,5,,849,3,14,101,3236
1559,229,Market,Local Bazaar - Saint Philip Parish,"Main Street, Saint Philip Parish, Barbados",291,Roatan,45,,,,,,,,635,35966,2019,12,4,,850,4,15,109,5267
1560,229,Museum,Science Museum - Saint Philip Parish,"Main Street, Saint Philip Parish, Barbados",292,Granada,46,,,,,,,,637,43752,2019,12,4,,851,4,15,109,1434
1561,229,Beach,Golden Sand Beach - Saint Philip Parish,"Main Street, Saint Philip Parish, Barbados",293,Leon,46,,,,,,,,638,25167,2019,12,5,,857,5,21,160,7611
1562,228,Temple,Cathedral - Bridgetown,"Main Street, Bridgetown, Barbados",294,Rivas,46,,,,,,,,640,17509,2019,12,5,,858,3,14,101,3013
1563,228,Park,Eco Park - Bridgetown,"Main Street, Bridgetown, Barbados",295,San Juan del Sur,46,,,,,,,,641,12493,2019,12,4,,864,5,21,163,999
1564,228,Park,National Park - Bridgetown,"Main Street, Bridgetown, Barbados",296,Boquete,47,,,,,,,,642,50006,2019,2,5,,865,2,8,51,1156
1565,228,Museum,Art Gallery - Bridgetown,"Main Street, Bridgetown, Barbados",297,Colon,47,,,,,,,,645,59886,2019,11,4,,868,4,15,109,4940
1566,230,Museum,History Museum - Cayman Island,"Main Street, Cayman Island, Cayman Island",298,Panama,47,,,,,,,,648,88096,2019,12,5,,870,4,15,109,3687
1567,230,Park,Botanical Garden - Cayman Island,"Main Street, Cayman Island, Cayman Island",299,Panama City,47,,,,,,,,650,86495,2019,11,5,,873,4,15,109,4715
1568,230,Museum,Science Museum - Cayman Island,"Main Street, Cayman Island, Cayman Island",300,Penonome,47,,,,,,,,651,71335,2019,10,5,,874,2,8,48,554
1569,230,Museum,Art Gallery - Cayman Island,"Main Street, Cayman Island, Cayman Island",301,abbotaford,48,,,,,,,,652,43469,2019,12,4,,877,4,15,109,4940
1570,231,Museum,Science Museum - Havana,"Main Street, Havana, Cuba",302,Abbotsford,48,,,,,,,,653,62902,2019,9,5,,878,4,15,109,4545
1571,231,Market,Farmers' Market - Havana,"Main Street, Havana, Cuba",303,Abercorn,48,,,,,,,,655,842,2019,11,4,,880,4,16,115,5596
1572,231,Market,Local Bazaar - Havana,"Main Street, Havana, Cuba",304,Airdrie,48,,,,,,,,656,79806,2019,11,5,,882,5,19,141,6484
1573,231,Museum,Art Gallery - Havana,"Main Street, Havana, Cuba",305,Ajax,48,,,,,,,,659,79106,2019,11,5,,885,3,14,101,3297
1574,232,Park,Eco Park - Cura«ıao,"Main Street, Cura«ıao, Curacao",306,Alberta,48,,,,,,,,662,40004,2019,8,5,,886,4,15,109,1434
1575,232,Market,Local Bazaar - Cura«ıao,"Main Street, Cura«ıao, Curacao",307,Aldergrove,48,,,,,,,,663,38965,2019,11,4,,888,5,19,142,6512
1576,232,Temple,Cathedral - Cura«ıao,"Main Street, Cura«ıao, Curacao",308,Alliston,48,,,,,,,,664,57241,2019,11,4,,891,3,13,93,2730
1577,232,Museum,Cultural Heritage Center - Cura«ıao,"Main Street, Cura«ıao, Curacao",309,Ancaster,48,,,,,,,,665,83593,2019,11,4,,894,3,13,95,2938
1578,233,Temple,Cathedral - Curacao,"Main Street, Curacao, Curacao",310,Antigonish,48,,,,,,,,670,51833,2019,11,4,,898,2,8,51,2012
